id_venda,data_hora,categoria,produto,quantidade,valor_unitario
358,2025-01-05 14:41:23,Bebida,Café expresso,1,7.01
359,2020-02-14 21:16:54,Bolo de Festa,Bolo floresta negra,1,107.66
360,2019-01-19 21:37:39,Salgado,Quibe,1,8.16
361,2017-08-27 16:37:54,Bolo de Festa,Bolo floresta negra,2,149.95
362,2020-05-05 09:48:59,Bolo Tradicional,Bolo de chocolate,1,23.84
363,2018-02-09 11:21:28,Bolo Tradicional,Bolo de laranja,1,23.69
364,2016-12-07 20:09:31,Bolo de Festa,Bolo de aniversário morango,2,80.25
365,2024-03-10 13:50:42,Bolo de Festa,Bolo de aniversário chocolate,1,104.85
366,2023-07-07 20:22:29,Bolo Tradicional,Bolo de laranja,2,21.46
367,2023-06-19 20:50:40,Bolo Tradicional,Bolo de fubá,1,15.36
368,2021-07-16 15:42:12,Bolo Tradicional,Bolo de chocolate,3,21.37
369,2024-02-29 08:02:13,Bolo Tradicional,Bolo de cenoura,1,20.06
370,2022-11-14 16:55:16,Bolo de Pote,Bolo de pote chocolate,1,12.62
371,2018-05-24 13:54:13,Bolo Tradicional,Bolo de cenoura,1,15.22
372,2025-04-14 10:44:07,Bolo Tradicional,Bolo de laranja,3,18.32
373,2021-04-16 17:12:34,Bolo Tradicional,Bolo de fubá,4,16.73
374,2024-10-30 19:44:07,Bolo Tradicional,Bolo de cenoura,1,19.64
375,2025-05-29 10:04:41,Bolo Tradicional,Bolo de cenoura,2,24.26
376,2025-05-25 18:47:39,Bolo de Festa,Bolo floresta negra,1,94.5
377,2025-03-25 08:46:20,Bebida,Água mineral,1,3.82
378,2024-09-11 10:06:31,Bolo de Pote,Bolo de pote morango,3,11.82
379,2025-09-12 11:26:59,Bolo Tradicional,Bolo de chocolate,1,18.63
380,2025-06-18 12:43:41,Bolo Tradicional,Bolo de chocolate,1,18.49
381,2021-12-07 17:16:01,Salgado,Esfiha,2,6.4
382,2022-09-13 20:22:53,Bolo de Pote,Bolo de pote morango,3,8.21
383,2025-04-08 17:33:44,Salgado,Pão de queijo,1,5.04
384,2025-02-11 11:50:56,Bebida,Café expresso,1,4.59
385,2022-10-19 19:44:34,Bolo de Festa,Bolo de casamento,1,139.16
386,2024-08-31 17:56:56,Bolo Tradicional,Bolo de cenoura,1,22.23
387,2024-11-13 11:56:01,Bebida,Água mineral,1,3.26
388,2018-03-15 10:17:32,Bolo Tradicional,Bolo de chocolate,4,15.86
389,2018-06-08 10:39:25,Salgado,Quibe,1,6.79
390,2021-09-21 11:31:32,Bolo Tradicional,Bolo de cenoura,2,20.28
391,2018-03-23 11:32:34,Bolo Tradicional,Bolo de cenoura,4,24.51
392,2024-07-18 10:55:00,Bolo de Festa,Bolo de aniversário morango,2,100.7
393,2021-09-30 16:42:40,Bolo Tradicional,Bolo de laranja,1,19.95
394,2023-11-04 10:46:25,Bolo Tradicional,Bolo de cenoura,2,18.69
395,2017-11-22 14:11:43,Bolo Tradicional,Bolo de chocolate,4,24.37
396,2017-09-03 09:53:05,Bolo de Festa,Bolo de aniversário morango,1,97.82
397,2023-02-21 16:25:11,Bolo de Pote,Bolo de pote morango,1,9.34
398,2019-10-06 21:13:21,Bolo Tradicional,Bolo de fubá,1,23.92
399,2020-08-01 18:28:14,Salgado,Esfiha,1,8.74
400,2022-10-12 15:47:58,Bolo Tradicional,Bolo de cenoura,1,19.16
401,2018-05-24 10:47:50,Bolo de Festa,Bolo dois amores,2,100.14
402,2017-02-07 19:22:36,Bebida,Chá gelado,2,7.67
403,2020-03-23 20:31:20,Bolo Tradicional,Bolo de laranja,1,23.34
404,2019-01-05 09:46:40,Bolo Tradicional,Bolo de laranja,2,24.04
405,2025-02-21 12:23:14,Bolo de Festa,Bolo de casamento,1,106.1
406,2025-07-17 08:30:54,Bolo de Pote,Bolo de pote churros,2,9.62
407,2023-07-09 13:23:48,Bebida,Refrigerante,2,7.62
408,2023-06-06 15:34:28,Bolo de Pote,Bolo de pote churros,2,13.01
409,2025-08-08 08:45:02,Bolo Tradicional,Bolo de milho,1,24.53
410,2023-12-29 09:56:01,Bolo de Pote,Bolo de pote morango,2,10.66
411,2025-09-07 10:24:02,Bolo de Festa,Bolo dois amores,1,143.26
412,2021-11-19 20:37:26,Bolo de Pote,Bolo de pote chocolate,1,11.84
413,2019-03-28 11:06:43,Bebida,Café expresso,1,5.97
414,2017-01-20 10:51:57,Bolo de Pote,Bolo de pote churros,1,14.62
415,2017-02-08 18:14:40,Bolo de Pote,Bolo de pote churros,1,11.23
416,2020-08-24 09:34:00,Bolo Tradicional,Bolo de laranja,1,21.13
417,2019-12-09 19:04:25,Bolo de Festa,Bolo dois amores,1,115.73
418,2023-04-22 10:23:20,Bolo de Pote,Bolo de pote prestígio,2,10.69
419,2022-05-20 19:25:48,Bolo de Pote,Bolo de pote prestígio,1,13.82
420,2017-10-12 21:44:11,Bolo de Festa,Bolo de aniversário chocolate,1,115.57
421,2020-08-20 18:18:15,Bolo de Festa,Bolo floresta negra,1,123.11
422,2017-08-06 21:59:16,Bolo de Pote,Bolo de pote brigadeiro,2,10.43
423,2022-02-21 17:33:24,Bolo Tradicional,Bolo de chocolate,2,22.86
424,2019-02-17 10:55:01,Bolo Tradicional,Bolo de laranja,3,21.36
425,2021-03-14 10:31:40,Bolo de Festa,Bolo dois amores,2,147.88
426,2018-05-07 13:33:49,Bebida,Café expresso,1,5.42
427,2018-05-25 12:25:10,Bolo de Festa,Bolo floresta negra,2,119.18
428,2021-05-22 19:52:31,Bolo de Festa,Bolo de casamento,1,134.61
429,2019-08-14 19:29:51,Bolo de Pote,Bolo de pote churros,1,9.48
430,2017-06-03 21:14:07,Bolo Tradicional,Bolo de fubá,4,21.15
431,2024-04-15 17:27:12,Bolo de Festa,Bolo de aniversário chocolate,1,101.05
432,2023-09-04 15:04:51,Bolo de Festa,Bolo de casamento,2,145.96
433,2023-02-11 17:35:07,Bolo Tradicional,Bolo de milho,5,23.84
434,2018-05-16 14:31:52,Bolo de Festa,Bolo de casamento,1,96.28
435,2020-07-18 13:39:30,Bolo Tradicional,Bolo de fubá,1,23.32
436,2020-06-04 15:45:05,Bolo de Festa,Bolo de casamento,1,145.5
437,2022-06-28 09:09:40,Bolo de Festa,Bolo de casamento,1,108.61
438,2019-10-11 08:39:34,Bolo Tradicional,Bolo de cenoura,1,17.42
439,2021-07-21 15:57:47,Bolo de Pote,Bolo de pote prestígio,5,11.94
440,2023-02-09 20:18:29,Bolo de Pote,Bolo de pote morango,5,9.12
441,2024-11-08 14:07:57,Bolo Tradicional,Bolo de laranja,2,15.7
442,2024-03-10 21:33:16,Bolo de Festa,Bolo de casamento,2,98.3
443,2017-08-27 19:12:05,Bolo de Festa,Bolo de aniversário chocolate,1,141.05
444,2020-12-25 12:23:12,Bolo Tradicional,Bolo de cenoura,2,22.42
445,2023-11-09 16:34:10,Bolo Tradicional,Bolo de chocolate,1,24.06
446,2017-12-14 13:39:39,Bolo de Pote,Bolo de pote brigadeiro,1,10.62
447,2017-04-07 16:06:22,Bolo Tradicional,Bolo de fubá,1,19.5
448,2021-05-09 11:00:37,Bolo de Pote,Bolo de pote chocolate,2,10.52
449,2019-07-21 16:37:24,Bolo Tradicional,Bolo de fubá,1,15.52
450,2024-11-18 21:26:49,Bolo de Festa,Bolo de aniversário chocolate,1,98.23
451,2017-08-31 18:52:55,Bolo Tradicional,Bolo de laranja,2,16.58
452,2021-11-15 18:23:19,Salgado,Quibe,2,7.65
453,2022-02-24 13:58:21,Salgado,Coxinha,1,8.29
454,2020-04-03 12:25:35,Bolo Tradicional,Bolo de laranja,1,22.47
455,2025-08-16 21:22:58,Bolo Tradicional,Bolo de milho,3,21.76
456,2023-12-20 09:41:48,Bolo Tradicional,Bolo de cenoura,1,15.95
457,2024-04-23 11:30:32,Bolo Tradicional,Bolo de milho,2,18.79
458,2023-07-13 19:12:33,Bebida,Refrigerante,1,4.56
459,2017-12-09 15:45:45,Bolo Tradicional,Bolo de laranja,2,17.46
460,2019-03-12 17:37:02,Bolo Tradicional,Bolo de fubá,2,15.89
461,2024-05-20 09:31:28,Bolo Tradicional,Bolo de milho,3,16.02
462,2023-09-30 16:35:15,Bolo de Festa,Bolo de aniversário morango,1,140.15
463,2025-02-07 19:54:10,Bolo Tradicional,Bolo de milho,1,20.24
464,2023-02-28 17:29:22,Bolo Tradicional,Bolo de chocolate,3,17.65
465,2019-05-06 13:21:16,Bolo de Festa,Bolo de casamento,1,148.36
466,2018-09-07 09:01:13,Bolo Tradicional,Bolo de cenoura,3,22.99
467,2020-02-02 17:47:27,Bolo de Pote,Bolo de pote brigadeiro,2,9.17
468,2022-06-16 17:25:01,Salgado,Coxinha,1,9.33
469,2021-11-09 21:17:02,Bebida,Suco natural,5,3.04
470,2022-03-18 19:53:15,Bolo Tradicional,Bolo de fubá,1,15.33
471,2023-08-17 17:10:18,Bolo Tradicional,Bolo de chocolate,2,19.38
472,2017-11-29 14:15:59,Bolo de Festa,Bolo dois amores,2,146.73
473,2021-07-12 21:02:30,Bolo Tradicional,Bolo de milho,1,21.5
474,2020-08-10 21:33:59,Bolo Tradicional,Bolo de laranja,2,23.89
475,2018-10-20 20:00:12,Bolo de Festa,Bolo de aniversário chocolate,2,105.35
476,2022-08-12 19:07:34,Bolo Tradicional,Bolo de milho,2,21.85
477,2020-02-10 14:58:30,Bolo Tradicional,Bolo de milho,1,21.81
478,2025-06-18 15:30:18,Bolo Tradicional,Bolo de milho,2,19.19
479,2020-01-02 10:01:51,Bolo de Pote,Bolo de pote prestígio,1,10.38
480,2021-12-04 09:04:08,Bolo de Pote,Bolo de pote churros,1,10.15
481,2022-12-03 09:24:09,Bolo de Pote,Bolo de pote prestígio,1,8.92
482,2020-12-02 21:03:51,Bolo de Pote,Bolo de pote morango,1,9.98
483,2017-11-18 18:23:35,Bolo de Pote,Bolo de pote brigadeiro,3,14.61
484,2019-10-14 08:28:39,Bolo Tradicional,Bolo de fubá,2,16.07
485,2017-08-11 15:34:10,Bolo Tradicional,Bolo de milho,5,22.55
486,2017-04-17 21:30:36,Bolo Tradicional,Bolo de fubá,1,19.35
487,2025-08-05 18:13:44,Bolo de Pote,Bolo de pote chocolate,2,11.86
488,2022-05-25 11:29:05,Bebida,Refrigerante,1,6.93
489,2017-06-23 08:59:58,Bolo de Pote,Bolo de pote prestígio,1,12.34
490,2022-01-21 13:34:04,Bolo de Festa,Bolo de aniversário morango,3,148.2
491,2017-07-25 11:24:16,Salgado,Pão de queijo,1,7.93
492,2017-04-03 08:41:25,Salgado,Empada,1,5.8
493,2019-09-26 10:55:02,Bolo Tradicional,Bolo de fubá,1,16.85
494,2021-07-05 12:22:00,Bolo Tradicional,Bolo de cenoura,2,19.21
495,2018-07-10 11:11:31,Bolo de Pote,Bolo de pote brigadeiro,2,10.37
496,2024-06-05 18:56:09,Bolo Tradicional,Bolo de fubá,1,20.73
497,2017-04-18 19:09:12,Bolo de Festa,Bolo dois amores,1,104.86
498,2020-05-29 11:50:03,Bebida,Suco natural,1,5.24
499,2023-08-19 09:02:30,Bolo Tradicional,Bolo de cenoura,1,20.39
500,2021-01-11 09:18:27,Bolo de Festa,Bolo de aniversário morango,3,96.16
501,2019-11-14 10:48:31,Bolo Tradicional,Bolo de chocolate,4,18.51
502,2020-11-23 08:59:22,Bolo de Festa,Bolo de aniversário chocolate,5,148.23
503,2025-02-07 09:59:24,Bebida,Café expresso,3,5.34
504,2020-12-22 20:12:15,Bolo de Pote,Bolo de pote chocolate,3,8.99
505,2020-06-15 17:57:40,Bolo de Pote,Bolo de pote morango,3,8.22
506,2018-01-27 18:48:47,Bebida,Café expresso,4,7.74
507,2020-03-25 10:51:09,Bolo Tradicional,Bolo de cenoura,3,17.78
508,2021-11-02 19:01:02,Bolo Tradicional,Bolo de fubá,1,21.22
509,2019-04-16 16:09:16,Bolo de Pote,Bolo de pote chocolate,1,13.57
510,2022-01-18 17:24:04,Bolo Tradicional,Bolo de cenoura,2,20.95
511,2017-10-25 16:05:05,Bolo de Pote,Bolo de pote morango,2,9.92
512,2021-09-22 21:24:42,Bolo Tradicional,Bolo de laranja,2,16.04
513,2024-03-26 10:33:07,Bolo de Festa,Bolo de aniversário chocolate,2,130.56
514,2018-11-10 18:25:04,Bolo de Festa,Bolo de casamento,2,128.87
515,2025-06-21 15:39:38,Bebida,Chá gelado,1,3.74
516,2024-12-16 13:31:49,Bebida,Chá gelado,1,3.75
517,2023-06-13 12:53:02,Salgado,Esfiha,3,5.95
518,2019-07-08 11:28:18,Bolo Tradicional,Bolo de laranja,2,20.27
519,2018-01-09 16:22:22,Bebida,Café expresso,1,7.31
520,2024-12-03 21:39:16,Bolo de Festa,Bolo de aniversário chocolate,3,93.27
521,2024-09-24 16:19:44,Bolo Tradicional,Bolo de chocolate,1,17.78
522,2021-10-04 19:20:59,Salgado,Pão de queijo,1,7.24
523,2019-02-25 11:35:10,Bolo Tradicional,Bolo de cenoura,1,19.49
524,2019-10-10 19:11:43,Bolo de Festa,Bolo floresta negra,3,83.92
525,2018-06-06 08:36:13,Bolo Tradicional,Bolo de fubá,2,15.21
526,2017-05-07 16:54:12,Bolo Tradicional,Bolo de laranja,1,15.54
527,2018-07-07 18:32:14,Bolo de Festa,Bolo floresta negra,4,125.63
528,2025-03-04 20:41:36,Salgado,Coxinha,4,7.93
529,2019-01-23 16:59:39,Bolo Tradicional,Bolo de chocolate,2,15.21
530,2025-03-09 21:04:52,Bolo de Pote,Bolo de pote morango,3,8.35
531,2021-04-21 19:35:48,Bebida,Café expresso,2,5.64
532,2019-01-08 14:40:05,Bolo Tradicional,Bolo de cenoura,2,20.83
533,2018-02-16 21:30:45,Bolo de Pote,Bolo de pote churros,1,12.17
534,2022-07-19 12:14:04,Bebida,Suco natural,1,6.72
535,2018-03-25 12:58:03,Bolo Tradicional,Bolo de milho,1,18.02
536,2024-12-02 19:42:00,Bolo de Festa,Bolo de aniversário chocolate,3,102.99
537,2022-06-27 10:18:09,Bolo Tradicional,Bolo de fubá,1,19.3
538,2017-02-01 12:45:49,Bolo Tradicional,Bolo de chocolate,1,24.94
539,2025-02-03 15:26:50,Bolo de Pote,Bolo de pote brigadeiro,1,12.16
540,2023-12-05 14:02:48,Bolo Tradicional,Bolo de chocolate,1,15.03
541,2020-10-06 11:05:16,Bolo Tradicional,Bolo de cenoura,1,22.85
542,2018-02-12 19:00:31,Bolo de Pote,Bolo de pote morango,3,13.34
543,2020-07-30 12:35:46,Bolo de Pote,Bolo de pote prestígio,5,10.35
544,2019-03-14 13:44:19,Bolo de Festa,Bolo de aniversário morango,4,117.84
545,2021-05-30 16:36:33,Bebida,Refrigerante,2,7.48
546,2017-10-11 14:22:53,Bolo Tradicional,Bolo de cenoura,5,21.32
547,2021-06-03 17:03:49,Bolo de Festa,Bolo de casamento,1,123.64
548,2023-05-18 13:01:38,Bolo de Festa,Bolo de aniversário morango,1,94.94
549,2018-02-12 08:06:03,Bolo Tradicional,Bolo de milho,1,22.15
550,2023-11-23 12:32:51,Bolo de Festa,Bolo de casamento,3,103.39
551,2022-03-06 14:08:37,Bolo Tradicional,Bolo de laranja,1,16.37
552,2018-04-26 13:28:13,Bolo Tradicional,Bolo de laranja,2,17.1
553,2023-06-30 16:47:20,Bolo de Festa,Bolo de aniversário chocolate,2,118.7
554,2023-06-04 21:34:42,Bolo Tradicional,Bolo de laranja,2,18.1
555,2019-09-03 13:36:14,Bolo Tradicional,Bolo de cenoura,1,15.49
556,2024-12-10 11:14:45,Salgado,Empada,2,7.11
557,2018-04-25 09:40:03,Bolo de Festa,Bolo floresta negra,2,92.1
558,2021-06-14 08:03:36,Bolo Tradicional,Bolo de chocolate,1,24.19
559,2022-09-21 11:20:45,Bolo Tradicional,Bolo de chocolate,2,17.3
560,2024-12-27 20:08:11,Bolo Tradicional,Bolo de chocolate,3,15.14
561,2017-08-17 14:57:46,Salgado,Esfiha,5,6.38
562,2023-12-20 13:20:13,Salgado,Esfiha,1,7.03
563,2022-02-18 19:35:30,Bolo de Festa,Bolo de aniversário morango,1,91.5
564,2024-02-16 19:59:47,Bolo de Festa,Bolo de aniversário morango,1,142.05
565,2025-05-20 21:06:15,Bolo Tradicional,Bolo de laranja,2,19.35
566,2024-03-02 14:07:13,Bolo Tradicional,Bolo de laranja,3,22.23
567,2019-07-11 10:09:37,Salgado,Empada,4,6.84
568,2020-05-24 18:48:23,Salgado,Coxinha,4,6.71
569,2024-04-07 13:44:46,Bolo Tradicional,Bolo de fubá,2,19.91
570,2025-06-15 17:31:07,Bolo de Festa,Bolo de casamento,2,116.92
571,2023-01-30 11:59:29,Bolo Tradicional,Bolo de fubá,1,19.11
572,2024-05-20 13:18:51,Bolo de Pote,Bolo de pote morango,1,10.1
573,2024-08-14 08:46:05,Bolo Tradicional,Bolo de chocolate,4,22.99
574,2018-05-24 18:47:32,Bolo de Pote,Bolo de pote prestígio,2,8.92
575,2024-08-18 19:20:59,Bolo de Festa,Bolo de casamento,1,135.82
576,2018-11-04 15:39:25,Bolo de Festa,Bolo de aniversário morango,1,108.28
577,2019-10-12 13:23:49,Salgado,Esfiha,1,9.45
578,2017-11-14 16:43:55,Salgado,Esfiha,2,7.74
579,2020-01-26 16:40:03,Bolo Tradicional,Bolo de milho,3,15.67
580,2018-03-22 20:10:19,Bolo Tradicional,Bolo de cenoura,1,22.97
581,2025-02-18 21:17:10,Bolo Tradicional,Bolo de milho,1,19.86
582,2023-03-19 12:42:07,Salgado,Pão de queijo,2,8.56
583,2024-11-20 16:38:14,Bebida,Café expresso,1,4.92
584,2016-10-08 14:20:05,Bolo de Festa,Bolo de aniversário chocolate,1,132.06
585,2025-01-29 12:47:30,Bolo de Pote,Bolo de pote churros,1,10.4
586,2016-12-11 11:46:19,Bolo de Festa,Bolo floresta negra,1,86.86
587,2016-10-10 15:20:12,Bolo Tradicional,Bolo de fubá,2,17.7
588,2018-11-29 20:03:12,Bebida,Café expresso,4,7.69
589,2019-08-31 12:27:58,Bolo de Pote,Bolo de pote chocolate,1,11.52
590,2024-03-18 13:28:17,Bolo Tradicional,Bolo de fubá,2,15.52
591,2023-12-18 17:10:26,Bolo de Pote,Bolo de pote prestígio,1,10.47
592,2019-06-28 12:45:19,Bolo Tradicional,Bolo de chocolate,2,19.33
593,2021-06-16 19:15:00,Salgado,Quibe,2,8.37
594,2021-12-16 15:55:43,Bolo Tradicional,Bolo de milho,1,16.62
595,2022-06-25 08:50:17,Salgado,Empada,2,5.97
596,2019-11-13 12:41:35,Bolo de Festa,Bolo dois amores,1,113.77
597,2024-04-12 20:18:10,Bolo Tradicional,Bolo de laranja,2,23.51
598,2025-05-10 19:32:33,Bolo Tradicional,Bolo de cenoura,2,16.78
599,2021-09-09 12:25:27,Bolo Tradicional,Bolo de cenoura,2,20.43
600,2020-02-01 10:58:28,Bebida,Água mineral,4,5.5
601,2016-10-02 09:33:43,Bolo de Pote,Bolo de pote morango,4,8.28
602,2016-12-06 21:18:55,Bolo de Pote,Bolo de pote prestígio,3,10.58
603,2020-06-26 19:48:20,Bolo de Pote,Bolo de pote chocolate,3,10.37
604,2025-03-16 17:20:34,Bolo de Festa,Bolo de aniversário chocolate,1,119.02
605,2025-04-09 18:57:03,Bolo Tradicional,Bolo de fubá,1,18.29
606,2017-06-07 08:44:58,Bolo de Festa,Bolo de casamento,1,110.18
607,2023-11-24 12:17:23,Bolo Tradicional,Bolo de milho,1,22.18
608,2021-08-19 10:52:38,Bolo de Festa,Bolo dois amores,1,120.9
609,2023-12-17 14:47:17,Salgado,Empada,3,5.54
610,2022-07-18 08:24:36,Bebida,Chá gelado,1,5.03
611,2021-12-25 10:33:42,Bolo de Festa,Bolo floresta negra,2,89.45
612,2018-03-30 17:42:14,Bolo Tradicional,Bolo de milho,1,16.74
613,2023-10-22 10:11:49,Bolo Tradicional,Bolo de chocolate,2,15.6
614,2021-12-03 18:50:10,Salgado,Quibe,3,5.73
615,2025-06-13 08:17:47,Bolo de Festa,Bolo de aniversário chocolate,1,94.94
616,2025-01-11 21:55:37,Bolo Tradicional,Bolo de milho,4,16.35
617,2021-05-17 15:44:34,Bolo Tradicional,Bolo de chocolate,1,16.0
618,2020-01-16 12:16:06,Bolo de Festa,Bolo floresta negra,4,145.38
619,2019-10-15 14:06:38,Bolo de Festa,Bolo de aniversário chocolate,1,88.35
620,2016-11-18 21:48:17,Bolo de Pote,Bolo de pote chocolate,1,11.81
621,2020-04-25 16:10:18,Salgado,Esfiha,5,9.22
622,2019-02-26 12:03:11,Bolo Tradicional,Bolo de cenoura,2,20.01
623,2019-08-04 11:29:56,Salgado,Quibe,2,6.18
624,2023-03-09 18:43:24,Bolo Tradicional,Bolo de milho,2,24.13
625,2023-08-08 11:36:34,Bolo de Pote,Bolo de pote chocolate,1,14.21
626,2025-04-12 15:11:09,Bolo Tradicional,Bolo de chocolate,1,16.94
627,2024-10-05 09:48:47,Bolo de Festa,Bolo floresta negra,1,137.54
628,2017-03-10 21:28:22,Bolo de Festa,Bolo de aniversário morango,1,140.03
629,2020-04-10 11:29:19,Bolo Tradicional,Bolo de laranja,4,21.75
630,2024-10-02 13:58:39,Bolo Tradicional,Bolo de fubá,3,19.3
631,2022-12-30 12:30:35,Bolo de Pote,Bolo de pote prestígio,1,12.66
632,2023-01-31 12:46:59,Bolo de Pote,Bolo de pote brigadeiro,3,8.28
633,2025-02-08 15:26:46,Bebida,Refrigerante,1,6.8
634,2023-01-05 19:03:36,Salgado,Coxinha,1,6.25
635,2021-08-19 20:18:30,Bolo Tradicional,Bolo de chocolate,2,18.13
636,2022-04-29 16:13:41,Bolo Tradicional,Bolo de chocolate,1,15.43
637,2024-12-26 13:36:51,Salgado,Coxinha,1,9.76
638,2023-04-30 21:35:16,Bolo de Pote,Bolo de pote chocolate,2,9.32
639,2022-04-08 09:07:45,Bolo de Pote,Bolo de pote morango,5,10.75
640,2020-05-25 16:30:22,Bolo de Pote,Bolo de pote morango,2,14.3
641,2016-10-28 14:34:28,Bolo de Festa,Bolo dois amores,1,134.27
642,2019-03-11 08:20:06,Bolo de Festa,Bolo de aniversário chocolate,1,129.86
643,2021-03-09 08:54:44,Bebida,Água mineral,2,5.06
644,2023-11-15 10:20:15,Bolo de Pote,Bolo de pote morango,2,13.85
645,2021-08-25 11:31:50,Bolo de Festa,Bolo de aniversário morango,3,140.29
646,2020-03-29 13:20:02,Bolo de Pote,Bolo de pote churros,4,14.6
647,2017-01-22 16:56:26,Bolo de Pote,Bolo de pote brigadeiro,3,14.19
648,2025-05-07 17:46:26,Salgado,Pão de queijo,2,6.31
649,2018-08-26 19:26:24,Bolo Tradicional,Bolo de chocolate,1,23.24
650,2020-07-15 09:58:52,Bolo de Festa,Bolo dois amores,2,125.92
651,2018-12-12 12:23:24,Bolo de Pote,Bolo de pote chocolate,2,10.64
652,2019-04-22 14:45:52,Bolo de Pote,Bolo de pote churros,1,12.15
653,2019-09-13 13:41:04,Bolo de Festa,Bolo floresta negra,1,123.54
654,2022-08-21 10:09:54,Salgado,Pão de queijo,1,9.34
655,2024-08-02 13:04:03,Bolo Tradicional,Bolo de laranja,3,21.74
656,2023-01-21 18:34:24,Bolo de Pote,Bolo de pote morango,1,8.26
657,2017-01-28 12:21:47,Bolo Tradicional,Bolo de laranja,3,21.0
658,2021-02-25 15:46:46,Bolo de Festa,Bolo de casamento,1,133.5
659,2018-01-17 17:43:25,Salgado,Quibe,2,6.82
660,2019-02-07 09:30:59,Bolo Tradicional,Bolo de milho,1,18.08
661,2019-07-15 21:02:43,Bebida,Água mineral,2,4.22
662,2023-12-04 19:53:58,Bolo Tradicional,Bolo de chocolate,1,20.28
663,2023-06-11 12:59:49,Bolo de Festa,Bolo de casamento,1,141.51
664,2021-12-15 08:27:05,Salgado,Pão de queijo,1,8.98
665,2020-10-22 12:08:18,Salgado,Pão de queijo,1,9.75
666,2023-02-08 16:49:32,Bolo de Festa,Bolo de aniversário morango,3,127.03
667,2016-10-20 18:33:50,Bolo de Pote,Bolo de pote chocolate,2,13.47
668,2021-07-15 16:57:36,Bebida,Água mineral,1,3.77
669,2022-02-11 21:01:12,Bolo Tradicional,Bolo de cenoura,1,21.44
670,2023-01-17 18:42:17,Bolo Tradicional,Bolo de laranja,3,15.08
671,2024-04-18 09:41:27,Bolo de Pote,Bolo de pote churros,2,12.51
672,2020-09-14 13:25:27,Salgado,Quibe,1,5.7
673,2018-06-03 16:22:56,Bolo de Festa,Bolo de aniversário chocolate,1,141.75
674,2021-08-16 15:51:16,Bolo Tradicional,Bolo de milho,2,15.14
675,2019-04-26 10:16:08,Bolo Tradicional,Bolo de milho,1,24.12
676,2023-12-19 12:54:20,Bebida,Chá gelado,2,4.39
677,2023-12-06 20:25:01,Bolo Tradicional,Bolo de milho,2,17.27
678,2019-10-08 21:17:10,Bolo de Festa,Bolo dois amores,1,117.64
679,2019-03-24 13:35:25,Bolo Tradicional,Bolo de milho,2,16.64
680,2021-01-22 11:07:07,Bolo Tradicional,Bolo de fubá,3,20.62
681,2025-02-09 19:42:13,Bolo de Pote,Bolo de pote morango,1,11.43
682,2024-03-17 15:32:19,Bolo de Pote,Bolo de pote morango,1,9.02
683,2024-01-16 19:37:04,Bolo de Pote,Bolo de pote brigadeiro,2,12.35
684,2016-10-16 08:14:20,Bolo Tradicional,Bolo de milho,1,18.83
685,2020-03-06 20:01:43,Bolo Tradicional,Bolo de fubá,3,17.75
686,2019-05-05 08:58:35,Bolo de Festa,Bolo floresta negra,4,91.15
687,2025-04-19 17:50:49,Bolo Tradicional,Bolo de laranja,5,15.16
688,2017-10-05 15:56:56,Salgado,Quibe,1,8.35
689,2024-12-09 17:01:55,Bolo de Festa,Bolo de aniversário morango,2,147.61
690,2017-12-12 18:08:59,Bolo Tradicional,Bolo de chocolate,3,19.5
691,2017-10-14 08:08:42,Bolo de Festa,Bolo de aniversário chocolate,1,83.27
692,2017-08-02 14:56:24,Bebida,Suco natural,1,6.63
693,2019-03-18 13:54:28,Salgado,Esfiha,1,7.86
694,2021-02-02 18:27:20,Bolo de Pote,Bolo de pote brigadeiro,3,9.98
695,2022-02-17 11:23:39,Bolo Tradicional,Bolo de chocolate,1,16.3
696,2025-09-10 14:12:31,Bolo de Festa,Bolo floresta negra,1,119.97
697,2025-09-26 20:08:01,Bolo de Festa,Bolo floresta negra,2,113.48
698,2024-01-16 14:20:26,Bolo Tradicional,Bolo de fubá,2,18.3
699,2021-05-24 08:13:35,Bolo de Festa,Bolo de aniversário chocolate,1,87.82
700,2018-09-05 19:42:24,Bolo de Festa,Bolo dois amores,2,98.1
701,2024-07-29 16:16:08,Bolo de Pote,Bolo de pote chocolate,2,10.58
702,2020-10-27 19:37:24,Bebida,Refrigerante,2,3.55
703,2023-05-16 18:28:40,Bolo Tradicional,Bolo de laranja,2,20.41
704,2024-11-21 17:50:14,Bolo de Pote,Bolo de pote chocolate,1,13.64
